00STIM117smiling	01STIM027smiling	02STIM027neutral	03STIM092smiling	04STIM066neutral	05STIM092neutral	06STIM061smiling	07STIM101neutral	08STIM062smiling	09STIM137neutral	10STIM141smiling	11STIM030neutral	12STIM100neutral	13STIM091neutral	14STIM038smiling	15STIM082smiling	16STIM124neutral	17STIM006smiling	18STIM036smiling	19STIM102neutral	20STIM012neutral	21STIM066smiling	22STIM091smiling	23STIM042neutral	24STIM036neutral	25STIM044smiling	26STIM011smiling	27STIM121neutral	28STIM042smiling	29STIM043neutral	30STIM009neutral	31STIM024neutral	32STIM012smiling	33STIM121smiling	34STIM062neutral	35STIM009smiling	36STIM102smiling	37STIM064neutral	38STIM099smiling	39STIM141neutral	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	drift_1	drift_2	drift_3	drift_4	constant
0.0	0.0	0.0	0.0	0.0	0.0	-6.074042931716416e-06	-0.0004227485908872626	-0.0051529158283872695	-0.03214105468457352	0.16301126524521603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.00708891	-0.011288	-0.000268855	-0.000403695	0.0	0.04715597003207699	-0.018512122577782678	-0.06995335786860704	-0.06763433756461934	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00028681770037945954	-0.0037511029727809344	-0.026322772341114915	0.1104266116728142	1.5048132572757323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167744	-0.00241953	0.00907986	-0.0007504159999999	-0.000260517	-0.00011567	0.04659803311073971	-0.019878174194066	-0.07078805520348705	-0.06626477850156645	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00019308188002404496	-0.0026986066548484186	-0.021095819026039072	0.0629104712314598	0.0012458306402601503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167855	-0.0418358	0.0224539	-0.000706704	-0.000214527	0.0	0.04603614110731909	-0.021237477187104028	-0.07156868136036301	-0.06480523973222703	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00012901965651818868	-0.0019200732104097495	-0.016581597117826127	0.023104002212305744	0.01161717247706443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167785	0.01619	-0.012791	-0.0007321589999999	-0.00032995	0.0	0.04547034171329149	-0.022589570074685802	-0.07229464006101027	-0.06325770313706233	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.56058739980982e-05	-0.0013520215578873597	-0.012805878689876439	-0.007901524631314298	0.04491623155574661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.016776	0.0161782	-0.0287217	-0.000539436	-0.000403695	-0.000213283	0.044900682951779305	-0.023933993822425104	-0.07296537678472599	-0.061624270087139284	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.641932856674997e-05	-0.0009427556883387075	-0.009731955185343068	-0.030156943423151714	0.10540692133474763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167833	-0.0148332	-0.0121255	-0.000535684	-0.000313247	0.0	0.04432721317347483	-0.025270291999602117	-0.0735803791918975	-0.05990715859071801	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.30290960954188e-05	-0.0006513321641875345	-0.007287078289422409	-0.04447454244699	0.18033427951069866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167796999999999	-0.00528098	-0.0121384	-0.0008650179999999	-0.000288042	0.0	0.04374998105253648	-0.02659801093412135	-0.07413917751535103	-0.05810870028145974	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.725694091001487e-06	-0.000446078207952839	-0.005382046913664781	-0.05210470626693228	0.2489435476976026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0011138	0.0076558499999999	-0.000737813	-0.000403695	0.0	0.04316903558245748	-0.027916699866532935	-0.07464134491918145	-0.05623133725234499	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00030298680534530785	-0.003924638025827328	-0.05447894016725613	0.294391960137247	5.234377858259656e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0258754	-0.0121347	-0.000993074	-0.000403695	0.0	0.04258442607190748	-0.029225911103064977	-0.07508649782478918	-0.05427761873960115	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00020418495111893713	-0.0028279919670180253	-0.05301972707683052	0.3093790276756959	0.000810705499685524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.022426	-0.0121144	-0.000479515	-0.000403695	0.0	0.04199620214054734	-0.030525200167615337	-0.07547429620387527	-0.05225019766114201	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0001365777388195032	-0.002015167696243368	-0.04901307127483335	0.2954917594704231	0.009078110086050651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.0125502	-0.0121109	-0.000527155	-0.000403695	0.0	0.04140441371481768	-0.03181412595265078	-0.0758044438381706	-0.050151827014220204	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.070860211100914e-05	-0.0014209964152028796	-0.04353604438811636	0.2596873389389405	0.03851661485447357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167897	-0.0124151	0.00129749	-0.000268855	-0.000403694	0.00025	0.04080911102370118	-0.03309225086896272	-0.07607668854570113	-0.04798535613718348	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.9837609756195436e-05	-0.0009921773010015118	-0.03742893817080199	0.21072125519811172	0.09562079727734125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00984795	-0.0470094	0.0135971	-0.000543878	-0.000403694	0.0	0.04021034459445945	-0.03435914099422828	-0.07629082237341601	-0.045753726840411346	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7333065954301567e-05	-0.0006863432438782336	-0.031300231838460785	0.15673500890801853	0.16973710503714004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0107628	-0.0215796	-0.000584235	-0.000403694	0.0	0.03960816524834431	-0.035614366220326606	-0.0764466817560318	-0.043459969411685735	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1541218493946411e-05	-0.00047061878314672316	-0.02555272619040447	0.10409044600947136	0.24043114338429977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0106486	-0.0234242	-0.021121	-0.000505221	-0.000403694	0.0	0.03900262409628438	-0.036857500399360185	-0.07654414764097107	-0.04110719850141969	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003200180580190623	-0.020420654861453745	0.057081757089242006	0.28979845966642426	1.4377838813260392e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.0166200999999999	0.00586736	-0.000572423	-0.000403694	2.6469800000000003e-23	0.03839377253454686	-0.038088121488331704	-0.07658314557930038	-0.03869860889333172	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00021589483806596548	-0.01600984255832504	0.018120949120058728	0.30913009582520673	0.0005055052775725565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0120443	0.0203378	-0.00103362	-0.000403694	5.293960000000001e-23	0.03778166224037522	-0.03930581169242737	-0.07656364578259761	-0.036237471166308446	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00014455840142793834	-0.012335481294996516	-0.011886204888078627	0.2989510862080907	0.0069681803925651115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0363477	0.0197798	-0.000919101	-0.000403694	0.0	0.03716634516760307	-0.0405101576068577	-0.07648566314570594	-0.033727127253346846	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.61027039437699e-05	-0.009354396265339392	-0.0331286127224979	0.2656998167529814	0.032692624704775006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167836	-0.0218955	-0.0206261	-0.00073562	-0.000403694	5.8383100000000014e-05	0.0365478735422444	-0.041700750357208285	-0.07634925723535635	-0.03117098590360558	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.345493844373236e-05	-0.006990513080026194	-0.046512434351484486	0.2180561106442746	0.08618519924102402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.0194347	-0.0103711	-0.000761011	-0.000403694	0.0	0.03592629985806091	-0.04287718573825217	-0.07615453224466781	-0.02857251805372825	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.162639345830847e-05	-0.005153529001077357	-0.05334383439723225	0.16434321885823513	0.15906706885318622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.00361603	-0.0104912	-0.000914406	-0.000403694	0.0	0.035301676872106405	-0.04403906435117737	-0.07590163691355985	-0.025935252114723018	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4530385456038493e-05	-0.003751566775973395	-0.0550793125491776	0.11120513939189137	0.23148362594144362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0131618	-0.0592337	-0.0105519	-0.00143271	-0.000403694	0.000199219	0.03467405760024908	-0.045185991739182176	-0.07559076441513808	-0.023262769180799527	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002698952058720009	-0.053143241219090996	0.06322181510137312	0.2845996103872212	2.087573467748015e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0177947	-0.0197904	-0.00134241	-0.000403694	0.0	0.03404349531267165	-0.04631757852139306	-0.07522215220813974	-0.020558698166667704	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0019203268014204658	-0.04880784002502625	0.023048572706403658	0.30829212828359986	0.0002768325857546295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167799	0.010996	-0.0258634	-0.00109552	-0.000403694	9.67208e-05	0.033410043529349925	-0.047433440525059205	-0.07479608185555169	-0.017826710879901994	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001352205313450857	-0.04312734293476054	-0.008222743136358212	0.30195399097724435	0.00502694603876674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167804	-0.00435006	-0.0121166	-0.0007192139999999	-0.000403694	0.000114643	0.03277375601551028	-0.04853319891597866	-0.07431287880953971	-0.01507051703506275	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0009428872314447422	-0.03691554167196446	-0.030651561964128323	0.2714305144434326	0.02670087204690978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167773	0.000319834	-0.01696	-0.00106794	-0.000403694	0.000147614	0.03213468677706624	-0.04961648032711234	-0.07377291216285312	-0.012293859216343796	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006514252717231282	-0.03075470738061131	-0.04506415207459078	0.225274674455698	0.07559298682757697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0341186999999999	0.0129292	-0.00148545	-0.000403694	0.0	0.03149289005603462	-0.050682916985341775	-0.07317659436689472	-0.009500507795587322	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000446143418200361	-0.025024261117513585	-0.0527272325599309	0.171966137042018	0.14595715538840626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.00899808	-0.0231642	-0.001305	-0.000403694	0.0	0.0308484203259316	-0.05173214683632786	-0.07252438091667135	-0.006694255812566023	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003030320274325363	-0.01993919479175794	-0.05508873446869108	0.11842419446570678	0.21902570908824076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0076104	-0.00899654	-0.0221027	-0.00116812	-0.000403694	0.0	0.030201332287149312	-0.05276381366742787	-0.07181677000286596	-0.0038789138244855947	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00020421602164483557	-0.01559059877251813	-0.05358612024444854	0.06951776634162445	0.275330887799567	1.899286725832575e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167828	-0.00899213	-0.0201432	-0.00111526	-0.00052161	0.000148703	0.029551680862312982	-0.05377756722862939	-0.07105430213129647	-0.0010583047316999176	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00013659890019623728	-0.011983174590646583	-0.049518032968203465	0.02815285453265613	0.3033734429345041	0.000152967462674455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00937665	-0.00899667	-0.0195597	-0.00111526	-0.000403694	0.0	0.028899521191619305	-0.05477306335145992	-0.0702375597100526	0.001763741413333859	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.072289594671344e-05	-0.009066879611594955	-0.04397147482298071	-0.004384412814896816	0.30129122005403874	0.003690216018703626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167862	-0.0386483	0.00470039	-0.00154449	-0.000403694	0.000248909	0.028244908628156287	-0.05574996406583185	-0.06936716660462572	0.004583392606812355	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.984718955847275e-05	-0.0067616302316727585	-0.03779398457974312	-0.028016394494747836	0.27416387566727973	0.022120506109401448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167753	0.0115949	-0.0195619	-0.00102565	-0.000403694	0.000165909	0.02758789873320514	-0.05670793771478283	-0.06844378766137164	0.007396820096992018	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7345140510085754e-05	-0.004975213424991661	-0.03159888667933079	-0.043483045250563596	0.23026230166786066	0.06712688107618137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167824999999999	0.0276498	-0.0354534	-0.000929323	-0.0005125419999999	0.0	0.026928547271524397	-0.0576466590670732	-0.06746812819967032	0.01020020358317994	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1549120306055956e-05	-0.003615271452442479	-0.025791844338652926	-0.052006547674078855	0.1781098309396558	0.13543996247838994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.027664	-0.0321849	-0.00132031	-0.000403694	0.0	0.026266910206616794	-0.05856580942760159	-0.06644093347317052	0.01298973640324876	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002596539412624378	-0.02060843267129948	-0.055022506837545775	0.12483140836468724	0.20941191913180962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0113077999999999	-0.0351214	-0.00606458	-0.00141622	-0.000403694	0.000172637	0.02560304369597922	-0.05946507674560181	-0.06536298810053054	0.015761630702632395	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018445541806141174	-0.016154736224546534	-0.05397896732277495	0.0755495820929468	0.2689881684253584	3.80496764535608e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0118605	-0.0552439	0.00457959	-0.00151411	-0.000403694	0.000219657	0.024937004086336364	-0.06034415572058361	-0.06423511546609051	0.018512122577782685	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001296928370008636	-0.012445503485332297	-0.05019958279043579	0.03340993647907247	0.30130720239087616	7.829653605082997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.0215807	-0.0405902	-0.00163601	-0.000403695	0.0	0.024268847908858127	-0.06120274790598208	-0.06305817709093345	0.021237477187104052	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0009030814812460476	-0.009436713381092187	-0.0448035967488865	-0.00010226282158489505	0.30325863719006985	0.0026429352995940296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0117924	0.00401566	-0.0450224	-0.00140095	-0.000564432	0.000179458	0.02359863187436148	-0.062040561810479934	-0.06183307197481579	0.02393399382242508	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006231019064034766	-0.007051264402492418	-0.03867241727838054	-0.024757737186325263	0.2791787060637973	0.018091160111748106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0168033	-0.00539521	-0.017527	-0.00153959	-0.000403695	0.000285462	0.022926412868497004	-0.06285731299696866	-0.06056073590946977	0.026598010934121362	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000426213170039498	-0.005197797353140757	-0.03245096025019702	-0.041190456687914996	0.2370967631739197	0.05914407795067838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.016805	-0.0710334	0.0164249999999999	-0.00156811	-0.000403695	0.000298681	0.02225224794692067	-0.06365272417911455	-0.05924214076380286	0.029225911103064998	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00028915246093475866	-0.003783443262184293	-0.026571881788849346	-0.050556709734333335	0.1856289578721738	0.12503680580318707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0089561799999999	-0.0133184	-0.0178826	-0.00198819	-0.0007375319999999	0.00018211	0.02157619433045116	-0.06442652531549722	-0.05787829374153944	0.03181412595265076	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0001946435537302686	-0.002721651451005022	-0.021292146199411957	-0.05425919964996554	0.1321521077491289	0.19950214431047789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167853	0.0240469	-0.0274075	-0.00156671	-0.000535308	0.000232366	0.020898309400213082	-0.06517845370128852	-0.05647023661187193	0.03435914099422827	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00013005682811779423	-0.0019363230568191288	-0.016733586435018936	-0.05373839465845417	0.08207803349795559	0.2620934654842081	8.305759881837148e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0080614699999999	-0.0107784	-0.0317281	-0.00100876	-0.000563648	0.000259144	0.02021865069276676	-0.06590825405744051	-0.055019044913709854	0.036857500399360185	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.629005057851147e-05	-0.0013633674634374988	-0.012921639433011448	-0.05032811317657993	0.038814201062553746	0.2986323989074543	3.640258223661624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167867	-0.0247673	-0.00703446	-0.00169139	-0.000458387	0.000206061	0.01953727589522465	-0.06661567861735249	-0.05352582713413351	0.03930581169242738	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.6867741086131585e-05	-0.0009506041422389533	-0.009818810040359588	-0.04516858596244466	0.0040547668574953295	0.3047091114103321	0.0018409507783660143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0105312	-0.0159738	-0.00702222	-0.00169208	-0.000603516	0.000463106	0.01885424284035511	-0.06730048721098754	-0.0519917238616804	0.04170075035720825	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.305186202801511e-05	-0.0006567136768594386	-0.007351347127253973	-0.0391672484208754	-0.02181951882089732	0.2838393681777117	0.014602429097281735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167842	-0.0283613	-0.0592419	-0.00154271	-0.000403695	0.000320791	0.018169609501673664	-0.06796244734641017	-0.05041790691511117	0.04403906435117736	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.740579530778156e-06	-0.00044973753832461575	-0.005428993757201084	-0.03299570817217195	-0.03934359607641459	0.2437491335363929	0.051831855753405695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0139183	0.000325413	-0.0366042	-0.00187861	-0.000806022	0.000480261	0.017483433988522524	-0.06860133428871694	-0.04880557844832064	0.04631757852139308	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00030545546497944643	-0.003958521453213919	-0.027111049799682437	-0.049618724157438635	0.19311192789097753	0.11541979055979018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0168067	-0.00661795	0.00310392	-0.00157466	-0.00071179	0.000370082	0.016795774541138387	-0.06921693113633391	-0.04715597003207699	0.048533198915978674	1.0
